source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Infantile constant exotropia	HP:0032009	rdfs:label	ru	Инфантильная постоянная экзотропия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Basic constant exotropia	HP:0032010	rdfs:label	ru	Базовая постоянная экзотропия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Heterophoria	HP:0032011	rdfs:label	ru	Гетерофория	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Heterotropia	HP:0032012	rdfs:label	ru	Гетеротропия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypermetric horizontal saccades	HP:0032013	rdfs:label	ru	Гиперметрические горизонтальные саккады	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Dysmetric vertical saccades	HP:0032014	rdfs:label	ru	Дисметрические вертикальные саккады	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Dysmetric horizontal saccades	HP:0032015	rdfs:label	ru	Дисметрические горизонтальные саккады	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal sputum	HP:0032016	rdfs:label	ru	Патологическая мокрота	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sputum eosinophilia	HP:0032017	rdfs:label	ru	Эозинофилия мокроты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Multiple mononeuropathy	HP:0032018	rdfs:label	ru	Множественная мононевропатия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Muscle eosinophilia	HP:0032019	rdfs:label	ru	Эозинофилия мышц	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Eosinophilic bladder infiltration	HP:0032020	rdfs:label	ru	Эозинофильная инфильтрация мочевого пузыря	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Eosinophilic liver infiltration	HP:0032021	rdfs:label	ru	Эозинофильная инфильтрация печени	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Eosinophilic dermal infiltration	HP:0032022	rdfs:label	ru	Эозинофильная инфильтрация кожи	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Eosinophilic gallbladder infiltration	HP:0032023	rdfs:label	ru	Эозинофильная инфильтрация желчного пузыря	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ileal ulcer	HP:0032024	rdfs:label	ru	Язва подвздошной кишки	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating alpha-1-antitrypsin concentration	HP:0032025	rdfs:label	ru	Снижение концентрации альфа-1-антитрипсина в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anetoderma	HP:0032026	rdfs:label	ru	Анетодермия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Retinal dots	HP:0032027	rdfs:label	ru	Точки на сетчатке	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Macular dots	HP:0032028	rdfs:label	ru	Точки в макулярной области	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Floppy eyelid	HP:0032029	rdfs:label	ru	Дряблое веко	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lateral canthal tendon laxity	HP:0032030	rdfs:label	ru	Слабость латеральной связки века	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Medial canthal tendon laxity	HP:0032031	rdfs:label	ru	Слабость медиальной связки века	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Horizontal eyelid laxity	HP:0032032	rdfs:label	ru	Горизонтальная слабость века	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Vertical eyelid laxity	HP:0032033	rdfs:label	ru	Вертикальная слабость века	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Upper eyelid laxity	HP:0032034	rdfs:label	ru	Слабость верхнего века	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lower eyelid laxity	HP:0032035	rdfs:label	ru	Слабость нижнего века	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Reduced contrast sensitivity	HP:0032036	rdfs:label	ru	Снижение контрастной чувствительности	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mildly reduced visual acuity	HP:0032037	rdfs:label	ru	Легкое снижение остроты зрения	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the ocular adnexa	HP:0032039	rdfs:label	ru	Аномалия придатков глаза	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal ocular adnexa physiology	HP:0032040	rdfs:label	ru	Нарушение физиологии придатков глаза	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Vocal cord polyp	HP:0032041	rdfs:label	ru	Полип голосовой связки	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Odynophagia	HP:0032043	rdfs:label	ru	Одинофагия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased vigilance	HP:0032044	rdfs:label	ru	Снижение уровня бодрствования	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypoplastic carotid canal	HP:0032045	rdfs:label	ru	Гипоплазия канала сонной артерии	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia	HP:0032046	rdfs:label	ru	Фокальная кортикальная дисплазия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type I	HP:0032047	rdfs:label	ru	Фокальная кортикальная дисплазия I типа	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type Ia	HP:0032048	rdfs:label	ru	Фокальная кортикальная дисплазия типа Ia	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type Ib	HP:0032049	rdfs:label	ru	Фокальная кортикальная дисплазия типа Ib	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type Ic	HP:0032050	rdfs:label	ru	Фокальная кортикальная дисплазия типа Ic	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type II	HP:0032051	rdfs:label	ru	Фокальная кортикальная дисплазия II типа	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type IIa	HP:0032052	rdfs:label	ru	Фокальная кортикальная дисплазия типа IIa	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type IIb	HP:0032053	rdfs:label	ru	Фокальная кортикальная дисплазия типа IIb	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type III	HP:0032054	rdfs:label	ru	Фокальная кортикальная дисплазия III типа	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type IIIa	HP:0032055	rdfs:label	ru	Фокальная кортикальная дисплазия типа IIIa	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type IIIb	HP:0032056	rdfs:label	ru	Фокальная кортикальная дисплазия типа IIIb	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type IIIc	HP:0032057	rdfs:label	ru	Фокальная кортикальная дисплазия типа IIIc	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Focal cortical dysplasia type IIId	HP:0032058	rdfs:label	ru	Фокальная кортикальная дисплазия типа IIId	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mild malformation of cortical development	HP:0032059	rdfs:label	ru	Легкая мальформация коркового развития	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Epithelioid hemangioma	HP:0032060	rdfs:label	ru	Эпителиоидная гемангиома	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Severely increased total eosinophil count	HP:0032061	rdfs:label	ru	Резко повышенное общее количество эозинофилов	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mallory-Weiss tear	HP:0032062	rdfs:label	ru	Разрыв Мэллори-Вейсса	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ankle joint effusion	HP:0032063	rdfs:label	ru	Выпот в голеностопном суставе	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gastrointestinal eosinophilia	HP:0032064	rdfs:label	ru	Эозинофилия желудочно-кишечного тракта	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal circulating bicarbonate concentration	HP:0032065	rdfs:label	ru	Аномальная концентрация бикарбоната в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased serum bicarbonate concentration	HP:0032066	rdfs:label	ru	Снижение концентрации бикарбоната в сыворотке крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated serum bicarbonate concentration	HP:0032067	rdfs:label	ru	Повышенная концентрация бикарбоната сыворотки	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased urinary mucus	HP:0032068	rdfs:label	ru	Повышенное содержание слизи в моче	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Anti-thyroglobulin antibody positivity	HP:0032069	rdfs:label	ru	Положительный результат на антитела к тиреоглобулину	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Leptomeningeal enhancement	HP:0032070	rdfs:label	ru	Лептоменингеальное контрастное усиление	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Eosinophilic pneumonia	HP:0032071	rdfs:label	ru	Эозинофильная пневмония	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Popliteal synovial cyst	HP:0032072	rdfs:label	ru	Подколенная синовиальная киста	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the fallopian tube	HP:0032073	rdfs:label	ru	Аплазия маточной трубы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Splenopancreatic fusion	HP:0032075	rdfs:label	ru	Спленопанкреатическое сращение	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal male urethral meatus morphology	HP:0032076	rdfs:label	ru	Аномальная морфология наружного отверстия мужского мочеиспускательного канала	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Male urethral meatus stenosis	HP:0032077	rdfs:label	ru	Стеноз наружного отверстия мужского мочеиспускательного канала	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Angel-shaped phalanx	HP:0032078	rdfs:label	ru	Фаланга в форме ангела	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Medial degeneration	HP:0032079	rdfs:label	ru	Дегенерация медии	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Intralamellar mucoid extracellular matrix accumulation	HP:0032081	rdfs:label	ru	Внутрипластинчатое накопление муцинозного внеклеточного матрикса	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Translamellar mucoid extracellular matrix accumulation	HP:0032082	rdfs:label	ru	Транспластинчатое накопление муцинозного внеклеточного матрикса	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aortic elastic fiber fragmentation	HP:0032083	rdfs:label	ru	Фрагментация эластических волокон аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aortic elastic fiber thinning	HP:0032084	rdfs:label	ru	Истончение эластических волокон аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aortic elastic fiber disorganization	HP:0032085	rdfs:label	ru	Дезорганизация эластических волокон аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aortic smooth muscle cell nuclei loss	HP:0032086	rdfs:label	ru	Потеря ядер гладкомышечных клеток аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aortic laminar medial collapse	HP:0032087	rdfs:label	ru	Ламинарный коллапс медии аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aortic smooth muscle cell disorganization	HP:0032088	rdfs:label	ru	Дезорганизация гладкомышечных клеток аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aortic medial fibrosis	HP:0032089	rdfs:label	ru	Фиброз медии аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Intralamellar aortic medial fibrosis	HP:0032090	rdfs:label	ru	Внутрипластинчатый фиброз медии аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Translamellar aortic medial fibrosis	HP:0032091	rdfs:label	ru	Транспластинчатый фиброз медии аорты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Left ventricular outflow tract obstruction	HP:0032092	rdfs:label	ru	Обструкция выходного тракта левого желудочка	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated circulating surfactant protein concentration	HP:0032094	rdfs:label	ru	Повышенная концентрация сурфактантного белка в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal circulating manganese concentration	HP:0032096	rdfs:label	ru	Аномальная концентрация марганца в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypermanganesemia	HP:0032097	rdfs:label	ru	Гиперманганиемия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypomanganesemia	HP:0032098	rdfs:label	ru	Гипоманганиемия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Perioral radial furrowing	HP:0032099	rdfs:label	ru	Радиальные периоральные складки	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal doll's eye reflex	HP:0032100	rdfs:label	ru	Аномальный рефлекс кукольных глаз	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual infection	HP:0032101	rdfs:label	ru	Необычная инфекция	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Wilson sign	HP:0032102	rdfs:label	ru	Симптом Уилсона	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Saccadic oscillation	HP:0032104	rdfs:label	ru	Саккадические осцилляции	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Macrosaccadic oscillations	HP:0032105	rdfs:label	ru	Макросаккадические осцилляции	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Conjunctival icterus	HP:0032106	rdfs:label	ru	Иктеричность конъюнктивы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Limbal stem cell deficiency	HP:0032107	rdfs:label	ru	Недостаточность лимбальных стволовых клеток	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mildly reduced contrast sensitivity	HP:0032108	rdfs:label	ru	Легкое снижение контрастной чувствительности	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Moderately reduced contrast sensitivity	HP:0032109	rdfs:label	ru	Умеренное снижение контрастной чувствительности	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Severely reduced contrast sensitivity	HP:0032110	rdfs:label	ru	Тяжелое снижение контрастной чувствительности	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal Vistech contrast sensitivity test	HP:0032111	rdfs:label	ru	Аномальный результат теста контрастной чувствительности Vistech	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal Pelli Robson contrast sensitivity chart test	HP:0032112	rdfs:label	ru	Патологический результат теста на контрастную чувствительность по таблице Пелли-Робсона	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Semidominant inheritance	HP:0032113	rdfs:label	ru	Полудоминантное наследование	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Saccadic intrusion	HP:0032114	rdfs:label	ru	Саккадическая интрузия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Macrosquare-wave jerks	HP:0032116	rdfs:label	ru	Макроквадратно-волновые толчки	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Retinitis	HP:0032118	rdfs:label	ru	Ретинит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal peripheral nervous system physiology	HP:0032120	rdfs:label	ru	Нарушение физиологии периферической нервной системы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Froment sign	HP:0032121	rdfs:label	ru	Симптом Фромана	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Very low visual acuity	HP:0032122	rdfs:label	ru	Очень низкая острота зрения	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ultra-low vision	HP:0032123	rdfs:label	ru	Сверхнизкое зрение	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal unswitched memory B cell proportion	HP:0032124	rdfs:label	ru	Патологическая доля непереключённых B-клеток памяти	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased unswitched memory B cell proportion	HP:0032125	rdfs:label	ru	Повышенная доля непереключённых B-клеток памяти	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased unswitched memory B cell proportion	HP:0032126	rdfs:label	ru	Сниженная доля непереключённых B-клеток памяти	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal plasmablast proportion	HP:0032127	rdfs:label	ru	Патологическая доля плазмобластов	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased plasmablast proportion	HP:0032128	rdfs:label	ru	Повышенная доля плазмобластов	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased plasmablast proportion	HP:0032129	rdfs:label	ru	Сниженная доля плазмобластов	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mycobacterium abscessus abscessus infection	HP:0032130	rdfs:label	ru	Инфекция, вызванная Mycobacterium abscessus abscessus	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cervical dysplasia	HP:0032131	rdfs:label	ru	Дисплазия шейки матки	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating total IgG concentration	HP:0032132	rdfs:label	ru	Сниженная концентрация общего IgG в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Transient decreased circulating total IgG concentration	HP:0032133	rdfs:label	ru	Транзиторная сниженная концентрация общего IgG в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Chronic decreased circulating total IgG concentration	HP:0032134	rdfs:label	ru	Хроническая сниженная концентрация общего IgG в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating IgG subclass concentration	HP:0032135	rdfs:label	ru	Сниженная концентрация подкласса IgG в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating IgG1 concentration	HP:0032136	rdfs:label	ru	Сниженная концентрация IgG1 в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating IgG3 concentration	HP:0032137	rdfs:label	ru	Сниженная концентрация IgG3 в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating IgG4 concentration	HP:0032138	rdfs:label	ru	Сниженная концентрация IgG4 в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating isohemagglutinin concentration	HP:0032139	rdfs:label	ru	Сниженная концентрация изогемагглютининов в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased specific antibody response to vaccination	HP:0032140	rdfs:label	ru	Сниженный специфический антительный ответ на вакцинацию	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Precordial pain	HP:0032141	rdfs:label	ru	Прекардиальная боль	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fetor hepaticus	HP:0032142	rdfs:label	ru	Печёночный запах изо рта	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Burning mouth	HP:0032143	rdfs:label	ru	Жжение во рту	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Coffee ground vomitus	HP:0032144	rdfs:label	ru	Рвота цвета кофейной гущи	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sural nerve atrophy	HP:0032145	rdfs:label	ru	Атрофия икроножного нерва	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	HbC hemoglobin	HP:0032146	rdfs:label	ru	Гемоглобин C	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Erythromelalgia	HP:0032147	rdfs:label	ru	Эритромелалгия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Episodic pain	HP:0032148	rdfs:label	ru	Эпизодическая боль	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Breakthrough pain	HP:0032149	rdfs:label	ru	Прорывная боль	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Paroxysmal rectal pain	HP:0032150	rdfs:label	ru	Пароксизмальная ректальная боль	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Episodic eosinophilia	HP:0032151	rdfs:label	ru	Эпизодическая эозинофилия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Keratosis pilaris	HP:0032152	rdfs:label	ru	Волосяной кератоз	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Joint subluxation	HP:0032153	rdfs:label	ru	Подвывих сустава	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aphthous ulcer	HP:0032154	rdfs:label	ru	Афтозная язва	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abdominal cramps	HP:0032155	rdfs:label	ru	Абдоминальные спазмы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Skin detachment	HP:0032156	rdfs:label	ru	Отслойка кожи	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Recurrent genital herpes	HP:0032157	rdfs:label	ru	Рецидивирующий генитальный герпес	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual infection by anatomical site	HP:0032158	rdfs:label	ru	Нетипичная инфекция определенной анатомической локализации	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fungal meningitis	HP:0032159	rdfs:label	ru	Грибковый менингит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cryptococcal meningitis	HP:0032160	rdfs:label	ru	Криптококковый менингит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Coccidioidal meningitis	HP:0032161	rdfs:label	ru	Кокцидиоидный менингит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual skin infection	HP:0032162	rdfs:label	ru	Нетипичная инфекция кожи	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual molluscum contagiosum	HP:0032163	rdfs:label	ru	Нетипичный контагиозный моллюск	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased circulating folate concentration	HP:0032164	rdfs:label	ru	Повышенная концентрация фолата в крови	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
